COLUMN_NAME	LABEL	LEGAL_VALUES
HIPWNONAG_DD	"weighted presence of non-agricultural influences in the drawdown zone using HI_BUILDINGS, HI_COMMERCIAL, HI_DOCKS, HI_LANDFILL, HI_LAWN, HI_PARK, HI_POWERLINES, HI_ROADS, HI_WALLS (mean(wtA, wtB... wtJ) including Buildings, Commercial, Docks, Landfill, Lawn, Park, Powerlines, Roads, Walls in the drawdown zone)"	
HIPWNONAG_RIP	"weighted presence of non-agricultural influences in the riparian zone using HI_BUILDINGS, HI_COMMERCIAL, HI_DOCKS, HI_LANDFILL, HI_LAWN, HI_PARK, HI_POWERLINES, HI_ROADS, HI_WALLS (mean(wtA, wtB... wtJ) including Buildings, Commercial, Docks, Landfill, Lawn, Park, Powerlines, Roads, Walls in the riparian zone)"	
HIPWNONAG_SYN	"weighted presence of non-agricultural influences synthesizing the 2007 protocol using HI_BUILDINGS, HI_COMMERCIAL, HI_DOCKS, HI_LANDFILL, HI_LAWN, HI_PARK, HI_POWERLINES, HI_ROADS, HI_WALLS (mean(wtA, wtB... wtJ) including Buildings, Commercial, Docks, Landfill, Lawn, Park, Powerlines, Roads, Walls synthesizing the 2007 protocol)"	
HIPWORCHARD_DD	"weighted presence of Orchard in the drawdown zone using HI_ORCHARD_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWORCHARD_RIP	"weighted presence of Orchard in the riparian zone using HI_ORCHARD (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWORCHARD_SYN	"weighted presence of Orchard synthesizing the 2007 protocol using HI_ORCHARD, HI_ORCHARD_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWOTHER_DD	"weighted presence of Other in the drawdown zone using HI_OTHER_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWOTHER_RIP	"weighted presence of Other in the riparian zone using HI_OTHER (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWOTHER_SYN	"weighted presence of Other synthesizing the 2007 protocol using HI_OTHER, HI_OTHER_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWPARK_DD	"weighted presence of Park in the drawdown zone using HI_PARK_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWPARK_RIP	"weighted presence of Park in the riparian zone using HI_PARK (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWPARK_SYN	"weighted presence of Park synthesizing the 2007 protocol using HI_PARK, HI_PARK_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWPASTURE_DD	"weighted presence of Pasture in the drawdown zone using HI_PASTURE_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWPASTURE_RIP	"weighted presence of Pasture in the riparian zone using HI_PASTURE (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWPASTURE_SYN	"weighted presence of Pasture synthesizing the 2007 protocol using HI_PASTURE, HI_PASTURE_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWPOWERLINES_DD	"weighted presence of Powerlines in the drawdown zone using HI_POWERLINES_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWPOWERLINES_RIP	"weighted presence of Powerlines in the riparian zone using HI_POWERLINES (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWPOWERLINES_SYN	"weighted presence of Powerlines synthesizing the 2007 protocol using HI_POWERLINES, HI_POWERLINES_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWROADS_DD	"weighted presence of Roads in the drawdown zone using HI_ROADS_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWROADS_RIP	"weighted presence of Roads in the riparian zone using HI_ROADS (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWROADS_SYN	"weighted presence of Roads synthesizing the 2007 protocol using HI_ROADS, HI_ROADS_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
HIPWWALLS_DD	"weighted presence of Walls in the drawdown zone using HI_WALLS_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
HIPWWALLS_RIP	"weighted presence of Walls in the riparian zone using HI_WALLS (mean(wtA, wtB... wtJ) in the riparian zone)"	
HIPWWALLS_SYN	"weighted presence of Walls synthesizing the 2007 protocol using HI_WALLS, HI_WALLS_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
LZFPALGAE	"fractional presence of littoral algal film using SURFACE_FILM (mean(atA, atB... atJ))"	
LZFPFILM	"fractional presence of any type of film other than 'None' using SURFACE_FILM (mean(atA, atB... atJ))"	
LZFPNONE	"fractional presence of no littoral film using SURFACE_FILM (mean(atA, atB... atJ))"	
LZFPOILY	"fractional presence of littoral oily film using SURFACE_FILM (mean(atA, atB... atJ))"	
LZFPOTHER	"fractional presence of littoral other film using SURFACE_FILM (mean(atA, atB... atJ))"	
LZFPSCUM	"fractional presence of littoral scum film using SURFACE_FILM (mean(atA, atB... atJ))"	
LZOFILM	mode of surface film type using SURFACE_FILM (mode(surface_film))	
RVFCCANBIG_DD	"fraction of canopy cover by trees >30 cm dbh in the drawdown zone using C_BIGTREES_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCCANBIG_RIP	"fraction of canopy cover by trees >30 cm dbh in the riparian zone using C_BIGTREES (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCCANBIG_SYN	"fraction of canopy cover by trees >30 cm dbh synthesizing the 2007 protocol using C_BIGTREES, C_BIGTREES_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCCANSMALL_DD	"fraction of canopy cover by trees <30 cm dbh in the drawdown zone using C_SMALLTREES_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCCANSMALL_RIP	"fraction of canopy cover by trees <30 cm dbh in the riparian zone using C_SMALLTREES (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCCANSMALL_SYN	"fraction of canopy cover by trees <30 cm dbh synthesizing the 2007 protocol using C_SMALLTREES, C_SMALLTREES_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCGNDBARE_DD	"fraction of ground lacking cover in the drawdown zone using GC_BARE_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCGNDBARE_RIP	"fraction of ground lacking cover in the riparian zone using GC_BARE (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCGNDBARE_SYN	"fraction of ground lacking cover synthesizing the 2007 protocol using GC_BARE, GC_BARE_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCGNDINUNDATED_DD	"fraction of ground cover by inundation in the drawdown zone using GC_INUNDATED_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCGNDINUNDATED_RIP	"fraction of ground cover by inundation in the riparian zone using GC_INUNDATED (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCGNDINUNDATED_SYN	"fraction of ground cover by inundation synthesizing the 2007 protocol using GC_INUNDATED, GC_INUNDATED_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCGNDNONW_DD	"fraction of ground cover by herbaceous vegetation in the drawdown zone using GC_NONWOODY_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCGNDNONW_RIP	"fraction of ground cover by herbaceous vegetation in the riparian zone using GC_NONWOODY (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCGNDNONW_SYN	"fraction of ground cover by herbaceous vegetation synthesizing the 2007 protocol using GC_NONWOODY, GC_NONWOODY_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCGNDWOODY_DD	"fraction of ground cover by woody vegetation in the drawdown zone using GC_WOODY_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCGNDWOODY_RIP	"fraction of ground cover by woody vegetation in the riparian zone using GC_WOODY (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCGNDWOODY_SYN	"fraction of ground cover by woody vegetation synthesizing the 2007 protocol using GC_WOODY, GC_WOODY_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCUNDNONW_DD	"fraction of understory cover by nonwoody vegetation in the drawdown zone using U_NONWOODY_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCUNDNONW_RIP	"fraction of understory cover by nonwoody vegetation in the riparian zone using U_NONWOODY (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCUNDNONW_SYN	"fraction of understory cover by nonwoody vegetation synthesizing the 2007 protocol using U_NONWOODY, U_NONWOODY_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFCUNDWOODY_DD	"fraction of understory cover by woody vegetation in the drawdown zone using U_WOODY_DD (mean(wtA, wtB... wtJ) in the drawdown zone)"	
RVFCUNDWOODY_RIP	"fraction of understory cover by woody vegetation in the riparian zone using U_WOODY (mean(wtA, wtB... wtJ) in the riparian zone)"	
RVFCUNDWOODY_SYN	"fraction of understory cover by woody vegetation synthesizing the 2007 protocol using U_WOODY, U_WOODY_DD, HORIZ_DIST_DD (mean(wtA, wtB... wtJ) synthesizing the 2007 protocol)"	
RVFPCANBIG_DD	"Fraction of canopy with large trees present in the drawdown zone using C_BIGTREES_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANBIG_RIP	"Fraction of canopy with large trees present in the riparian zone using C_BIGTREES (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANBIG_SYN	"Fraction of canopy with large trees present synthesizing the 2007 protocol using C_BIGTREES, C_BIGTREES_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPCANBROADLEAF_DD	"fraction of broadleaf evergreen canopy presence in the drawdown zone using CANOPY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANBROADLEAF_RIP	"fraction of broadleaf evergreen canopy presence in the riparian zone using CANOPY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANCONIFEROUS_DD	"fraction of coniferous canopy presence in the drawdown zone using CANOPY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANCONIFEROUS_RIP	"fraction of coniferous canopy presence in the riparian zone using CANOPY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANDECIDUOUS_DD	"fraction of deciduous canopy presence in the drawdown zone using CANOPY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANDECIDUOUS_RIP	"fraction of deciduous canopy presence in the riparian zone using CANOPY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANMIXED_DD	"fraction of mixed canopy presence in the drawdown zone using CANOPY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANMIXED_RIP	"fraction of mixed canopy presence in the riparian zone using CANOPY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANNONE_DD	"fraction of no canopy present in the drawdown zone using CANOPY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANNONE_RIP	"fraction of no canopy present in the riparian zone using CANOPY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANSMALL_DD	"fraction of canopy with small trees present in the drawdown zone using C_SMALLTREES_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPCANSMALL_RIP	"fraction of canopy with small trees present in the riparian zone using C_SMALLTREES (mean(atA, atB... atJ) in the riparian zone)"	
RVFPCANSMALL_SYN	"fraction of canopy with small trees present synthesizing the 2007 protocol using C_SMALLTREES, C_SMALLTREES_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPGNDBARE_DD	"fraction of bare ground presence in the drawdown zone using GC_BARE_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPGNDBARE_RIP	"fraction of bare ground presence in the riparian zone using GC_BARE (mean(atA, atB... atJ) in the riparian zone)"	
RVFPGNDBARE_SYN	"fraction of bare ground presence synthesizing the 2007 protocol using GC_BARE, GC_BARE_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPGNDINUNDATED_DD	"fraction of inundated ground presence in the drawdown zone using GC_INUNDATED_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPGNDINUNDATED_RIP	"fraction of inundated ground presence in the riparian zone using GC_INUNDATED (mean(atA, atB... atJ) in the riparian zone)"	
RVFPGNDINUNDATED_SYN	"fraction of inundated ground presence synthesizing the 2007 protocol using GC_INUNDATED, GC_INUNDATED_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPGNDNONW_DD	"fraction of nonwoody ground cover presence in the drawdown zone using GC_NONWOODY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPGNDNONW_RIP	"fraction of nonwoody ground cover presence in the riparian zone using GC_NONWOODY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPGNDNONW_SYN	"fraction of nonwoody ground cover presence synthesizing the 2007 protocol using GC_NONWOODY, GC_NONWOODY_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPGNDWOODY_DD	"fraction of woody ground cover presence in the drawdown zone using GC_WOODY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPGNDWOODY_RIP	"fraction of woody ground cover presence in the riparian zone using GC_WOODY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPGNDWOODY_SYN	"fraction of woody ground cover presence synthesizing the 2007 protocol using GC_WOODY, GC_WOODY_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPUNDBROADLEAF_DD	"fraction of broadleaf evergreen understory presence in the drawdown zone using UNDERSTORY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDBROADLEAF_RIP	"fraction of broadleaf evergreen understory presence in the riparian zone using UNDERSTORY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDCONIFEROUS_DD	"fraction of coniferous understory presence in the drawdown zone using UNDERSTORY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDCONIFEROUS_RIP	"fraction of coniferous understory presence in the riparian zone using UNDERSTORY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDDECIDUOUS_DD	"fraction of deciduous understory presence in the drawdown zone using UNDERSTORY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDDECIDUOUS_RIP	"fraction of deciduous understory presence in the riparian zone using UNDERSTORY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDMIXED_DD	"fraction of mixed understory presence in the drawdown zone using UNDERSTORY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDMIXED_RIP	"fraction of mixed understory presence in the riparian zone using UNDERSTORY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDNONE_DD	"fraction of no understory present in the drawdown zone using UNDERSTORY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDNONE_RIP	"fraction of no understory present in the riparian zone using UNDERSTORY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDNONW_DD	"fraction of understory with nonwoody cover present in the drawdown zone using U_NONWOODY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDNONW_RIP	"fraction of understory with nonwoody cover present in the riparian zone using U_NONWOODY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDNONW_SYN	"fraction of understory with nonwoody cover present synthesizing the 2007 protocol using U_NONWOODY, U_NONWOODY_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVFPUNDWOODY_DD	"fraction of understory with nonwoody cover present in the drawdown zone using U_WOODY_DD (mean(atA, atB... atJ) in the drawdown zone)"	
RVFPUNDWOODY_RIP	"fraction of understory with nonwoody cover present in the riparian zone using U_WOODY (mean(atA, atB... atJ) in the riparian zone)"	
RVFPUNDWOODY_SYN	"fraction of understory with nonwoody cover present synthesizing the 2007 protocol using U_WOODY, U_WOODY_DD, HORIZ_DIST_DD (mean(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVICANOPY_DD	"index of total canopy cover  in the drawdown zone using C_BIGTREES_DD, C_SMALLTREES_DD (mean(bigA+smallA, bigB+smallB... bigJ+smallJ) in the drawdown zone)"	
RVICANOPY_RIP	"index of total canopy cover  in the riparian zone using C_BIGTREES, C_SMALLTREES (mean(bigA+smallA, bigB+smallB... bigJ+smallJ) in the riparian zone)"	
RVICANOPY_SYN	"index of total canopy cover  synthesizing the 2007 protocol using C_BIGTREES, C_SMALLTREES, C_BIGTREES_DD, C_SMALLTREES_DD, HORIZ_DIST_DD (mean(bigA+smallA, bigB+smallB... bigJ+smallJ) synthesizing the 2007 protocol)"	
RVICANUND_DD	"index of total canopy and understory cover in the drawdown zone using C_BIGTREES_DD, C_SMALLTREES_DD, U_NONWOODY_DD, U_WOODY_DD (mean(canBigA+canSmallA+UndWoodyA+undHerbsA, canBigB+canSmallB+UndWoodyB+undHerbsB...canBigJ+canSmalJA+UndWoodyJ+undHerbsJ) in the drawdown zone)"	
RVICANUND_RIP	"index of total canopy and understory cover in the riparian zone using C_BIGTREES, C_SMALLTREES, U_NONWOODY, U_WOODY (mean(canBigA+canSmallA+UndWoodyA+undHerbsA, canBigB+canSmallB+UndWoodyB+undHerbsB...canBigJ+canSmalJA+UndWoodyJ+undHerbsJ) in the riparian zone)"	
RVICANUND_SYN	"index of total canopy and understory cover synthesizing the 2007 protocol using C_BIGTREES, C_SMALLTREES, U_NONWOODY, U_WOODY, C_BIGTREES_DD, C_SMALLTREES_DD, U_NONWOODY_DD, U_WOODY_DD, HORIZ_DIST_DD (mean(canBigA+canSmallA+UndWoodyA+undHerbsA, canBigB+canSmallB+UndWoodyB+undHerbsB...canBigJ+canSmalJA+UndWoodyJ+undHerbsJ) synthesizing the 2007 protocol)"	
RVIGROUND_DD	"index of total ground cover in the drawdown zone using GC_INUNDATED_DD, GC_NONWOODY_DD, GC_WOODY_DD (mean(woodyA+herbA+inundatedA, woodyB+herbB+inundatedB... woodyJ+herbJ+inundatedJ) in the drawdown zone)"	
RVIGROUND_RIP	"index of total ground cover in the riparian zone using GC_INUNDATED, GC_NONWOODY, GC_WOODY (mean(woodyA+herbA+inundatedA, woodyB+herbB+inundatedB... woodyJ+herbJ+inundatedJ) in the riparian zone)"	
RVIGROUND_SYN	"index of total ground cover synthesizing the 2007 protocol using GC_INUNDATED, GC_NONWOODY, GC_WOODY, GC_INUNDATED_DD, GC_NONWOODY_DD, GC_WOODY_DD, HORIZ_DIST_DD (mean(woodyA+herbA+inundatedA, woodyB+herbB+inundatedB... woodyJ+herbJ+inundatedJ) synthesizing the 2007 protocol)"	
RVIHERBS_DD	"index of total herbaceous vegatation cover in the drawdown zone using U_NONWOODY_DD, GC_NONWOODY_DD (mean(undHerbsA+GndHerbsA, undHerbsB+GndHerbsB... undHerbsJ+GndHerbsJ) in the drawdown zone)"	
RVIHERBS_RIP	"index of total herbaceous vegatation cover in the riparian zone using U_NONWOODY, GC_NONWOODY (mean(undHerbsA+GndHerbsA, undHerbsB+GndHerbsB... undHerbsJ+GndHerbsJ) in the riparian zone)"	
RVIHERBS_SYN	"index of total herbaceous vegatation cover synthesizing the 2007 protocol using U_NONWOODY, GC_NONWOODY, U_NONWOODY_DD, GC_NONWOODY_DD, HORIZ_DIST_DD (mean(undHerbsA+GndHerbsA, undHerbsB+GndHerbsB... undHerbsJ+GndHerbsJ) synthesizing the 2007 protocol)"	
RVITALLWOOD_DD	"index of canopy and understory woody vegetation cover in the drawdown zone using C_BIGTREES_DD, C_SMALLTREES_DD, U_WOODY_DD (mean(bigA+smallA+UndWoodA, bigB+smallB+UndWoodB... bigJ+smallJ+UndWoodJ) in the drawdown zone)"	
RVITALLWOOD_RIP	"index of canopy and understory woody vegetation cover in the riparian zone using C_BIGTREES, C_SMALLTREES, U_WOODY (mean(bigA+smallA+UndWoodA, bigB+smallB+UndWoodB... bigJ+smallJ+UndWoodJ) in the riparian zone)"	
RVITALLWOOD_SYN	"index of canopy and understory woody vegetation cover synthesizing the 2007 protocol using C_BIGTREES, C_SMALLTREES, U_WOODY, C_BIGTREES_DD, C_SMALLTREES_DD, U_WOODY_DD, HORIZ_DIST_DD (mean(bigA+smallA+UndWoodA, bigB+smallB+UndWoodB... bigJ+smallJ+UndWoodJ) synthesizing the 2007 protocol)"	
RVITOTALVEG_DD	"index of total vegetation cover in the drawdown zone using C_BIGTREES_DD, C_SMALLTREES_DD, U_NONWOODY_DD, U_WOODY_DD, GC_NONWOODY_DD, GC_WOODY_DD (mean(sum(all veg)A, sum(all veg)B... sum(all veg)J) (does not include bare or inundated ground) in the drawdown zone)"	
RVITOTALVEG_RIP	"index of total vegetation cover in the riparian zone using C_BIGTREES, C_SMALLTREES, U_NONWOODY, U_WOODY, GC_NONWOODY, GC_WOODY (mean(sum(all veg)A, sum(all veg)B... sum(all veg)J) (does not include bare or inundated ground) in the riparian zone)"	
RVITOTALVEG_SYN	"index of total vegetation cover synthesizing the 2007 protocol using C_BIGTREES, C_SMALLTREES, U_NONWOODY, U_WOODY, GC_NONWOODY, GC_WOODY, C_BIGTREES_DD, C_SMALLTREES_DD, U_NONWOODY_DD, U_WOODY_DD, GC_NONWOODY_DD, GC_WOODY_DD, HORIZ_DIST_DD (mean(sum(all veg)A, sum(all veg)B... sum(all veg)J) (does not include bare or inundated ground) synthesizing the 2007 protocol)"	
RVIUNDERSTORY_DD	"index of total understory cover in the drawdown zone using U_WOODY_DD, U_NONWOODY_DD (mean(woodyA+herbA, woodyB+herbB... woodyJ+herbJ) in the drawdown zone)"	
RVIUNDERSTORY_RIP	"index of total understory cover in the riparian zone using U_WOODY, U_NONWOODY (mean(woodyA+herbA, woodyB+herbB... woodyJ+herbJ) in the riparian zone)"	
RVIUNDERSTORY_SYN	"index of total understory cover synthesizing the 2007 protocol using U_WOODY, U_NONWOODY, U_WOODY_DD, U_NONWOODY_DD, HORIZ_DIST_DD (mean(woodyA+herbA, woodyB+herbB... woodyJ+herbJ) synthesizing the 2007 protocol)"	
RVIWOODY_DD	"index of total woody vegatation cover in the drawdown zone using C_BIGTREES_DD, C_SMALLTREES_DD, U_WOODY_DD, GC_WOODY_DD (mean(bigA+smallA+UndWoodA+GndWoodyA, bigB+smallB+UndWoodB+GndWoodyB... bigJ+smallJ+UndWoodJ+GndWoodyJ) in the drawdown zone)"	
RVIWOODY_RIP	"index of total woody vegatation cover in the riparian zone using C_BIGTREES, C_SMALLTREES, U_WOODY, GC_WOODY (mean(bigA+smallA+UndWoodA+GndWoodyA, bigB+smallB+UndWoodB+GndWoodyB... bigJ+smallJ+UndWoodJ+GndWoodyJ) in the riparian zone)"	
RVIWOODY_SYN	"index of total woody vegatation cover synthesizing the 2007 protocol using C_BIGTREES, C_SMALLTREES, U_WOODY, GC_WOODY, C_BIGTREES_DD, C_SMALLTREES_DD, U_WOODY_DD, GC_WOODY_DD, HORIZ_DIST_DD (mean(bigA+smallA+UndWoodA+GndWoodyA, bigB+smallB+UndWoodB+GndWoodyB... bigJ+smallJ+UndWoodJ+GndWoodyJ) synthesizing the 2007 protocol)"	
RVNCANBIG_DD	"Count of values of canopy cover by trees > 30cm in the drawdown zone using C_BIGTREES_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNCANBIG_RIP	"Count of values of canopy cover by trees > 30cm in the riparian zone using C_BIGTREES (count(atA, atB... atJ) in the riparian zone)"	
RVNCANBIG_SYN	"Count of values of canopy cover by trees > 30cm synthesizing the 2007 protocol using C_BIGTREES, C_BIGTREES_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNCANOPY_DD	"number of canopy type data in the drawdown zone using CANOPY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNCANOPY_RIP	"number of canopy type data in the riparian zone using CANOPY (count(atA, atB... atJ) in the riparian zone)"	
RVNCANSMALL_DD	"Count of values of canopy cover by trees < 30 cm in the drawdown zone using C_SMALLTREES_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNCANSMALL_RIP	"Count of values of canopy cover by trees < 30 cm in the riparian zone using C_SMALLTREES (count(atA, atB... atJ) in the riparian zone)"	
RVNCANSMALL_SYN	"Count of values of canopy cover by trees < 30 cm synthesizing the 2007 protocol using C_SMALLTREES, C_SMALLTREES_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNGNDBARE_DD	"count of bare ground values in the drawdown zone using GC_BARE_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNGNDBARE_RIP	"count of bare ground values in the riparian zone using GC_BARE (count(atA, atB... atJ) in the riparian zone)"	
RVNGNDBARE_SYN	"count of bare ground values synthesizing the 2007 protocol using GC_BARE, GC_BARE_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNGNDINUNDATED_DD	"count of ground inundation values in the drawdown zone using GC_INUNDATED_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNGNDINUNDATED_RIP	"count of ground inundation values in the riparian zone using GC_INUNDATED (count(atA, atB... atJ) in the riparian zone)"	
RVNGNDINUNDATED_SYN	"count of ground inundation values synthesizing the 2007 protocol using GC_INUNDATED, GC_INUNDATED_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNGNDNONW_DD	"count of nonwoody ground cover values in the drawdown zone using GC_NONWOODY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNGNDNONW_RIP	"count of nonwoody ground cover values in the riparian zone using GC_NONWOODY (count(atA, atB... atJ) in the riparian zone)"	
RVNGNDNONW_SYN	"count of nonwoody ground cover values synthesizing the 2007 protocol using GC_NONWOODY, GC_NONWOODY_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNGNDWOODY_DD	"count of woody ground cover values in the drawdown zone using GC_WOODY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNGNDWOODY_RIP	"count of woody ground cover values in the riparian zone using GC_WOODY (count(atA, atB... atJ) in the riparian zone)"	
RVNGNDWOODY_SYN	"count of woody ground cover values synthesizing the 2007 protocol using GC_WOODY, GC_WOODY_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNUNDERSTORY_DD	"number of understory type data in the drawdown zone using UNDERSTORY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNUNDERSTORY_RIP	"number of understory type data in the riparian zone using UNDERSTORY (count(atA, atB... atJ) in the riparian zone)"	
RVNUNDNONW_DD	"count of values of understory nonwoody cover in the drawdown zone using U_NONWOODY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNUNDNONW_RIP	"count of values of understory nonwoody cover in the riparian zone using U_NONWOODY (count(atA, atB... atJ) in the riparian zone)"	
RVNUNDNONW_SYN	"count of values of understory nonwoody cover synthesizing the 2007 protocol using U_NONWOODY, U_NONWOODY_DD, HORIZ_DIST_DD (count(atA, atB... atJ) synthesizing the 2007 protocol)"	
RVNUNDWOODY_DD	"count of values of understory nonwoody cover in the drawdown zone using U_WOODY_DD (count(atA, atB... atJ) in the drawdown zone)"	
RVNUNDWOODY_RIP	"count of values of understory nonwoody cover in the riparian zone using U_WOODY (count(atA, atB... atJ) in the riparian zone)"	
